CreditScore,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Male,Female,NumOfProducts_1,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,France,Spain,Germany
717,35,7,58469.37,1,1,172459.39,1,0,0,1,0,0,0,0,1
769,39,8,0,0,1,21016,0,1,1,0,0,0,1,0,0
745,45,10,117231.63,1,1,122381.02,1,0,0,0,1,0,0,0,1
572,35,4,152390.26,1,0,128123.66,1,0,1,0,0,0,0,1,0
629,30,2,34013.63,1,0,19570.63,0,1,1,0,0,0,0,1,0
687,39,2,0,0,0,188150.6,0,1,0,0,1,0,0,1,0
483,50,9,0,1,1,111020.24,0,1,0,1,0,0,1,0,0
690,36,7,101583.11,1,0,123775.15,1,0,0,1,0,0,1,0,0
492,30,10,77168.87,0,1,146700.22,0,1,0,1,0,0,0,0,1
709,28,8,124695.72,1,0,145251.35,1,0,0,1,0,0,0,0,1
705,44,3,105934.96,1,0,82463.69,1,0,1,0,0,0,0,0,1
560,66,9,0,1,1,15928.49,0,1,1,0,0,0,1,0,0
611,46,6,0,1,0,45886.33,1,0,0,1,0,0,0,1,0
730,62,2,0,1,1,186489.95,1,0,0,1,0,0,0,1,0
709,45,2,0,0,1,162922.65,0,1,0,1,0,0,0,1,0
544,21,10,161525.96,1,0,9262.77,0,1,0,1,0,0,1,0,0
712,29,7,147199.07,1,1,84932.4,0,1,1,0,0,0,0,0,1
752,38,3,183102.29,1,1,71557.12,1,0,1,0,0,0,0,0,1
648,46,9,127209,1,0,77405.95,1,0,0,1,0,0,0,1,0
556,38,8,0,0,0,417.41,1,0,0,1,0,0,0,1,0
594,24,0,97378.54,1,1,71405.17,0,1,1,0,0,0,0,1,0
645,37,2,136925.09,0,1,153400.24,0,1,0,1,0,0,0,0,1
557,33,3,54503.55,1,1,371.05,1,0,1,0,0,0,1,0,0
547,32,8,155726.85,1,0,67789.99,1,0,1,0,0,0,0,0,1
701,39,9,0,0,1,145894.9,0,1,0,1,0,0,1,0,0
616,66,1,135842.41,1,0,183840.51,0,1,1,0,0,0,1,0,0
605,52,1,63349.75,1,0,108887.44,1,0,1,0,0,0,1,0,0
593,38,4,129499.42,1,1,154071.27,0,1,1,0,0,0,0,0,1
751,52,8,0,0,1,179291.85,1,0,0,1,0,0,0,1,0
443,36,6,70438.01,0,1,56937.43,1,0,0,1,0,0,0,1,0
685,23,8,0,1,1,112239.03,1,0,0,1,0,0,1,0,0
718,36,9,0,1,0,45909.87,1,0,1,0,0,0,1,0,0
538,49,9,141434.04,0,0,173779.25,0,1,1,0,0,0,0,1,0
611,37,4,0,1,0,125696.26,0,1,0,1,0,0,0,1,0
668,37,10,152958.29,1,1,159585.61,1,0,0,1,0,0,0,0,1
537,41,3,138306.34,1,0,106761.47,0,1,1,0,0,0,0,0,1
709,23,10,0,0,0,129590.18,1,0,0,1,0,0,0,1,0
850,38,1,0,1,1,80006.65,1,0,0,1,0,0,1,0,0
745,31,3,124328.84,1,1,140451.52,0,1,1,0,0,0,0,1,0
693,41,9,181461.48,1,1,187929.43,0,1,0,0,1,0,0,0,1
795,35,8,0,1,0,167155.36,1,0,0,1,0,0,0,1,0
626,26,8,0,0,0,191420.71,1,0,0,1,0,0,0,1,0
487,61,5,110368.03,0,0,11384.45,0,1,1,0,0,0,0,0,1
556,39,9,89588.35,1,1,94898.1,0,1,1,0,0,0,1,0,0
643,46,6,0,0,0,106781.59,0,1,0,1,0,0,1,0,0
605,28,6,0,0,0,159508.52,0,1,0,1,0,0,1,0,0
756,60,3,115924.89,1,0,93524.19,0,1,1,0,0,0,0,0,1
586,38,2,0,1,0,87168.46,0,1,0,1,0,0,1,0,0
535,40,7,111756.5,1,0,8128.32,1,0,1,0,0,0,0,0,1
678,35,4,0,1,0,125518.32,0,1,1,0,0,0,1,0,0
596,39,9,0,1,0,48963.59,1,0,1,0,0,0,1,0,0
648,26,9,162923.85,1,0,98368.24,1,0,1,0,0,0,1,0,0
492,39,10,124576.65,1,0,148584.61,1,0,0,1,0,0,0,0,1
702,45,0,80793.58,1,1,27474.81,1,0,1,0,0,0,1,0,0
486,40,9,71340.09,1,0,76192.21,0,1,1,0,0,0,0,0,1
568,40,1,99282.63,0,0,134600.94,1,0,1,0,0,0,0,0,1
619,57,3,137946.39,1,1,72467.99,1,0,1,0,0,0,0,0,1
724,41,2,127892.57,0,1,199645.45,1,0,0,1,0,0,0,0,1
548,33,0,101084.36,1,0,42749.85,0,1,1,0,0,0,0,0,1
545,37,8,114754.08,1,0,136050.44,0,1,1,0,0,0,0,0,1
683,33,8,0,0,0,73564.44,1,0,1,0,0,0,1,0,0
762,51,3,99286.98,0,1,85578.63,0,1,1,0,0,0,1,0,0
627,30,4,79871.02,1,0,129826.89,0,1,0,1,0,0,0,0,1
516,35,10,104088.59,0,0,119666,1,0,0,1,0,0,1,0,0
800,38,2,168190.33,1,0,68052.08,0,1,0,1,0,0,1,0,0
464,42,3,85679.25,1,1,164104.74,0,1,1,0,0,0,0,0,1
626,35,3,0,0,0,80190.36,0,1,1,0,0,0,1,0,0
790,31,9,0,1,0,84126.75,0,1,0,1,0,0,1,0,0
534,34,7,121551.58,1,1,70179,0,1,0,1,0,0,1,0,0
745,46,2,122220.19,1,1,118024.1,1,0,1,0,0,0,1,0,0
553,47,3,116528.15,0,0,145704.19,1,0,1,0,0,0,0,1,0
748,26,1,77780.29,0,1,183049.41,0,1,1,0,0,0,1,0,0
722,37,2,0,0,0,120906.83,1,0,1,0,0,0,1,0,0
501,40,4,125832.2,1,1,100433.83,1,0,1,0,0,0,1,0,0
675,38,6,68065.8,0,0,138777,0,1,1,0,0,0,1,0,0
778,47,6,127299.34,1,0,124694.99,0,1,0,1,0,0,0,1,0
494,38,7,174937.64,1,0,40084.32,0,1,1,0,0,0,0,0,1
850,40,9,0,0,1,119232.33,1,0,0,1,0,0,1,0,0
592,31,7,110071.1,0,0,43921.36,1,0,1,0,0,0,0,1,0
590,44,3,139432.37,1,0,62222.81,0,1,1,0,0,0,0,1,0
758,39,6,127357.76,0,1,56577,0,1,1,0,0,0,1,0,0
506,36,5,0,1,0,164253.35,1,0,0,1,0,0,1,0,0
733,33,3,0,1,1,7666.73,1,0,1,0,0,0,1,0,0
711,38,3,0,1,0,68487.51,1,0,0,1,0,0,1,0,0
514,43,1,95556.31,0,1,199273.98,1,0,1,0,0,0,0,0,1
637,37,8,0,1,1,186062.36,1,0,1,0,0,0,0,1,0
468,29,1,111681.98,1,1,195711.16,1,0,0,1,0,0,0,0,1
539,39,3,0,1,0,36692.17,1,0,0,1,0,0,1,0,0
509,25,3,108738.71,1,0,106920.57,0,1,0,1,0,0,0,1,0
662,32,4,133950.37,1,1,48725.68,0,1,1,0,0,0,1,0,0
818,26,4,0,1,1,167036.94,1,0,0,1,0,0,0,1,0
608,33,9,89968.69,1,0,68777.26,1,0,1,0,0,0,1,0,0
850,32,9,0,1,1,18924.92,0,1,0,1,0,0,0,1,0
816,38,5,130878.75,1,0,71905.77,0,1,0,0,1,0,0,0,1
536,35,8,0,1,0,64833.28,1,0,0,1,0,0,1,0,0
753,35,3,0,1,1,184843.77,1,0,0,1,0,0,1,0,0
631,27,10,134169.62,1,1,176730.02,1,0,1,0,0,0,0,1,0
703,37,1,149762.08,1,0,20629.4,1,0,1,0,0,0,1,0,0
774,26,2,93844.69,1,0,28415.36,1,0,1,0,0,0,1,0,0
785,28,8,0,1,0,77231.27,1,0,0,1,0,0,1,0,0
571,33,1,0,1,0,102750.7,0,1,0,1,0,0,1,0,0
621,46,6,141078.37,0,0,34580.8,1,0,1,0,0,0,0,0,1
605,31,1,117992.59,1,1,183598.77,0,1,1,0,0,0,0,0,1
611,40,8,100812.33,1,0,147358.27,0,1,0,1,0,0,1,0,0
569,38,7,0,1,1,108469.2,1,0,1,0,0,0,1,0,0
658,29,4,80262.6,1,1,20612.82,1,0,1,0,0,0,1,0,0
788,34,6,156478.62,0,1,181196.76,1,0,1,0,0,0,0,1,0
525,23,5,0,1,0,160249.1,0,1,0,1,0,0,1,0,0
798,37,8,0,0,0,110783.28,1,0,0,0,1,0,1,0,0
486,37,9,115217.99,1,0,144995.33,1,0,0,1,0,0,0,0,1
615,61,9,0,1,0,150227.85,1,0,0,1,0,0,0,1,0
730,35,0,155470.55,1,1,53718.28,0,1,1,0,0,0,1,0,0
641,37,7,0,1,0,75248.3,1,0,0,1,0,0,1,0,0
542,39,3,135096.77,1,1,14353.43,1,0,1,0,0,0,1,0,0
692,30,2,0,0,1,130486.57,1,0,0,1,0,0,1,0,0
714,55,9,180075.22,1,1,100127.71,0,1,1,0,0,0,0,0,1
591,29,1,97541.24,1,1,196356.17,1,0,1,0,0,0,0,1,0
710,41,2,156067.05,1,1,9983.88,0,1,1,0,0,0,1,0,0
639,38,4,81550.94,0,1,118974.77,0,1,0,1,0,0,1,0,0
531,47,6,0,0,0,194998.34,0,1,1,0,0,0,1,0,0
673,38,2,170061.92,0,0,134901.34,0,1,0,1,0,0,1,0,0
765,36,8,92310.54,1,1,72924.56,1,0,0,1,0,0,0,0,1
622,32,6,169089.38,1,0,101057.95,0,1,0,1,0,0,1,0,0
806,40,5,80613.93,1,1,142838.64,1,0,1,0,0,0,1,0,0
757,26,8,121581.56,1,1,127059.04,1,0,0,1,0,0,0,0,1
570,58,8,0,0,1,116503.92,0,1,1,0,0,0,1,0,0
555,32,4,0,1,1,54405.79,1,0,0,1,0,0,0,1,0
692,54,5,0,1,1,88721.84,1,0,0,1,0,0,1,0,0
774,60,5,85891.55,1,0,74135.48,1,0,1,0,0,0,1,0,0
638,44,9,77637.35,1,1,111346.22,1,0,0,1,0,0,0,1,0
543,41,4,0,0,0,194902.16,0,1,1,0,0,0,0,1,0
584,31,5,0,1,0,31474.27,1,0,0,1,0,0,1,0,0
691,30,7,116927.89,1,0,21198.39,1,0,1,0,0,0,0,0,1
684,40,6,137326.65,1,0,186976.6,0,1,1,0,0,0,0,0,1
733,22,5,0,1,1,117202.19,1,0,0,1,0,0,1,0,0
599,37,2,0,1,1,143739.29,0,1,0,1,0,0,0,1,0
524,31,10,67238.98,1,1,161811.23,0,1,0,1,0,0,0,0,1
632,38,6,86569.76,1,0,98090.91,0,1,0,1,0,0,0,0,1
735,34,5,0,0,0,71095.41,1,0,0,1,0,0,0,1,0
734,34,6,133598.4,1,1,13107.24,1,0,1,0,0,0,1,0,0
605,51,3,136188.78,1,1,67110.59,0,1,1,0,0,0,1,0,0
793,38,9,0,1,0,88225.02,1,0,0,1,0,0,0,1,0
468,56,10,0,0,1,62256.87,0,1,0,0,1,0,1,0,0
779,37,7,120092.52,1,0,135925.72,1,0,0,1,0,0,0,0,1
698,48,4,101238.24,0,1,177815.87,1,0,0,1,0,0,1,0,0
707,58,6,89685.92,0,1,126471.13,1,0,1,0,0,0,1,0,0
850,35,1,211774.31,1,0,188574.12,0,1,1,0,0,0,1,0,0
850,56,7,131317.48,1,1,119175.45,1,0,1,0,0,0,1,0,0
527,37,5,93722.73,1,1,139093.73,1,0,0,1,0,0,0,1,0
696,32,8,101160.99,1,1,115916.55,1,0,1,0,0,0,0,0,1
661,48,3,120320.54,0,0,96463.25,1,0,1,0,0,0,1,0,0
776,31,2,0,1,1,112349.51,0,1,0,1,0,0,1,0,0
701,43,2,0,1,1,165303.79,1,0,0,1,0,0,1,0,0
610,26,8,0,1,0,166031.08,1,0,0,1,0,0,1,0,0
572,48,3,152827.99,1,0,38411.79,0,1,1,0,0,0,0,0,1
673,30,1,64097.75,1,1,77783.35,1,0,1,0,0,0,1,0,0
519,57,2,119035.35,1,1,29871.79,0,1,0,1,0,0,0,1,0
702,26,4,135219.57,0,1,59747.63,0,1,1,0,0,0,0,1,0
729,32,6,93694.42,1,1,79919.13,1,0,1,0,0,0,1,0,0
543,35,10,59408.63,1,0,76773.53,1,0,1,0,0,0,0,1,0
550,40,7,114354.95,1,0,54018.93,0,1,1,0,0,0,1,0,0
608,59,1,0,1,0,70649.64,1,0,1,0,0,0,1,0,0
639,35,10,128173.9,1,0,59093.39,1,0,0,1,0,0,0,0,1
686,34,9,0,1,0,127569.8,1,0,0,1,0,0,0,1,0
564,62,5,114931.35,0,1,18260.98,0,1,0,0,1,0,0,0,1
745,28,1,111071.36,1,0,73275.96,0,1,1,0,0,0,0,0,1
833,37,8,151226.18,1,1,136129.49,1,0,0,1,0,0,1,0,0
622,26,9,0,1,1,153237.59,1,0,0,1,0,0,1,0,0
597,42,4,64740.12,1,1,106841.12,0,1,1,0,0,0,1,0,0
721,51,0,169312.13,1,0,109078.35,1,0,1,0,0,0,0,1,0
504,49,7,0,0,1,87822.14,0,1,0,0,1,0,1,0,0
842,44,2,112652.08,1,0,126644.98,0,1,0,1,0,0,0,1,0
587,38,0,0,1,0,47414.15,1,0,0,1,0,0,1,0,0
479,30,7,143964.36,1,0,41879.99,0,1,0,1,0,0,0,0,1
508,49,7,122451.46,1,1,75808.1,1,0,0,1,0,0,1,0,0
749,24,1,0,1,1,47911.03,1,0,0,0,1,0,1,0,0
721,36,3,65253.07,1,0,28737.78,0,1,0,1,0,0,0,0,1
674,47,6,106901.94,1,1,2079.2,1,0,1,0,0,0,0,0,1
685,25,10,128509.63,1,0,121562.33,0,1,1,0,0,0,0,1,0
417,34,7,0,1,0,55003.79,1,0,0,1,0,0,1,0,0
574,33,3,129834.67,1,0,193131.42,1,0,1,0,0,0,0,0,1
590,51,3,154962.99,0,1,191932.27,0,1,0,0,1,0,0,1,0
587,40,5,138241.9,1,0,159418.1,1,0,0,1,0,0,0,0,1
598,41,3,91536.93,1,0,191468.78,1,0,1,0,0,0,0,0,1
741,53,3,0,1,1,38913.68,1,0,0,1,0,0,0,1,0
850,70,5,0,1,1,705.18,0,1,1,0,0,0,0,1,0
584,29,7,105204.01,0,1,138490.03,0,1,1,0,0,0,0,0,1
650,61,1,152968.73,0,1,82970.69,1,0,1,0,0,0,0,1,0
607,36,8,158261.68,1,1,76744.72,1,0,1,0,0,0,0,1,0
509,46,1,0,1,0,71244.59,0,1,1,0,0,0,1,0,0
689,38,6,121021.05,1,1,12182.15,0,1,1,0,0,0,0,1,0
543,36,4,0,1,1,141210.5,1,0,0,1,0,0,1,0,0
438,54,2,0,0,0,191763.07,0,1,1,0,0,0,0,1,0
687,63,1,137715.66,1,1,37938.74,0,1,1,0,0,0,0,1,0
737,31,5,121192.22,1,1,74890.58,1,0,0,1,0,0,0,0,1
761,31,7,0,1,1,166698.18,1,0,0,0,1,0,1,0,0
601,44,1,100486.18,1,1,62678.53,1,0,0,1,0,0,1,0,0
651,45,1,0,1,0,67740.08,1,0,1,0,0,0,1,0,0
745,35,9,92566.53,1,0,161519.77,1,0,0,1,0,0,1,0,0
648,49,10,0,1,1,159835.78,0,1,0,1,0,0,0,1,0
848,40,3,110929.96,1,1,30876.84,1,0,1,0,0,0,0,1,0
546,27,8,0,1,1,14858.1,0,1,0,1,0,0,1,0,0
439,32,3,138901.61,1,0,75685.97,0,1,1,0,0,0,0,1,0
755,30,4,123217.66,0,1,144183.1,1,0,0,1,0,0,1,0,0
593,41,6,0,1,0,65170.66,0,1,1,0,0,0,1,0,0
701,39,2,0,1,1,82526.92,1,0,0,1,0,0,1,0,0
701,36,8,0,1,0,169161.46,1,0,0,1,0,0,0,1,0
607,33,2,108431.87,0,1,109291.39,0,1,0,1,0,0,0,1,0
586,57,3,0,0,1,6057.81,0,1,0,1,0,0,0,1,0
547,30,9,72392.41,1,0,77077.14,0,1,1,0,0,0,0,0,1
647,51,1,119741.77,0,0,54954.51,0,1,0,1,0,0,0,0,1
760,51,2,100946.71,0,0,179614.8,0,1,1,0,0,0,1,0,0
621,53,9,170491.84,1,0,35588.07,1,0,1,0,0,0,0,1,0
725,44,5,0,1,1,117356.14,1,0,1,0,0,0,1,0,0
526,36,1,0,1,0,160696.72,1,0,1,0,0,0,1,0,0
519,47,6,157296.02,0,0,147278.43,0,1,0,1,0,0,0,1,0
713,38,7,144606.22,1,1,56594.36,0,1,1,0,0,0,0,0,1
700,38,8,134811.3,1,0,1299.75,1,0,1,0,0,0,1,0,0
666,34,9,115897.12,1,1,25095.03,0,1,1,0,0,0,1,0,0
630,32,4,82034,0,0,146326.45,1,0,1,0,0,0,0,1,0
779,26,4,174318.13,0,1,38296.21,0,1,0,1,0,0,0,1,0
611,41,2,114206.84,1,0,164061.6,0,1,1,0,0,0,0,0,1
685,43,9,0,1,0,107811.28,1,0,0,1,0,0,0,1,0
646,39,9,111574.41,1,1,30838.51,1,0,1,0,0,0,0,0,1
683,57,5,162448.69,0,0,9221.78,0,1,1,0,0,0,0,0,1
484,34,4,148249.54,0,1,33738.27,0,1,1,0,0,0,0,0,1
601,43,8,0,0,1,110916.15,0,1,0,0,1,0,1,0,0
762,26,7,123709.46,1,1,169654.57,0,1,0,1,0,0,0,1,0
687,72,9,0,0,1,69829.4,0,1,1,0,0,0,1,0,0
566,30,5,0,1,0,54926.51,1,0,1,0,0,0,1,0,0
702,37,10,150525.8,1,1,94728.49,1,0,1,0,0,0,1,0,0
601,29,9,0,1,1,80393.27,1,0,1,0,0,0,1,0,0
699,53,4,0,0,1,111307.98,1,0,0,1,0,0,1,0,0
584,28,10,0,1,0,19834.32,1,0,0,1,0,0,1,0,0
699,35,5,0,1,1,78397.24,1,0,0,1,0,0,1,0,0
698,51,2,111018.98,1,0,86410.28,0,1,1,0,0,0,0,0,1
495,30,10,129755.99,0,0,172749.65,1,0,1,0,0,0,1,0,0
650,27,6,0,1,0,1002.39,0,1,0,1,0,0,1,0,0
605,64,2,129555.7,1,1,13601.79,0,1,1,0,0,0,1,0,0
667,38,1,87202.38,1,1,77866.91,1,0,1,0,0,0,0,1,0
688,26,8,146133.39,1,1,175296.76,1,0,1,0,0,0,0,0,1
727,31,0,0,1,0,121751.04,0,1,1,0,0,0,0,1,0
754,39,6,170184.99,1,0,89593.26,1,0,0,1,0,0,0,1,0
612,62,8,140745.33,1,0,193437.89,0,1,1,0,0,0,0,0,1
546,42,7,139070.51,1,1,86945,1,0,1,0,0,0,0,1,0
673,37,8,0,1,1,183318.79,0,1,0,1,0,0,0,1,0
593,35,9,114193.24,1,0,71154.1,1,0,1,0,0,0,1,0,0
656,40,10,167878.5,0,1,151887.16,0,1,1,0,0,0,0,1,0
535,53,5,141616.55,1,1,75888.65,0,1,0,1,0,0,0,0,1
678,36,3,145747.67,0,1,89566.74,1,0,0,1,0,0,0,0,1
477,48,2,129120.64,0,1,26475.79,0,1,1,0,0,0,0,1,0
850,35,7,110349.82,0,0,126355.8,1,0,1,0,0,0,0,1,0
427,29,1,141325.56,1,1,93839.3,1,0,1,0,0,0,1,0,0
752,49,2,78653.84,1,0,7698.6,1,0,1,0,0,0,1,0,0
649,47,1,0,1,1,145593.85,1,0,0,1,0,0,1,0,0
799,28,3,142253.65,1,0,45042.56,0,1,1,0,0,0,0,1,0
589,61,1,0,1,0,61108.56,0,1,1,0,0,0,1,0,0
583,54,6,115988.86,1,0,57553.98,0,1,1,0,0,0,0,0,1
839,33,10,75592.43,1,0,62674.42,0,1,1,0,0,0,0,1,0
540,44,3,164113.04,1,1,12120.79,1,0,0,1,0,0,0,0,1
850,31,6,67996.23,0,0,50129.87,1,0,0,1,0,0,1,0,0
696,51,5,0,1,0,55022.43,0,1,0,1,0,0,0,1,0
660,33,1,0,0,0,117834.91,0,1,0,1,0,0,0,1,0
682,48,1,138778.15,0,1,168840.23,1,0,1,0,0,0,1,0,0
744,43,10,147832.15,0,1,24234.11,0,1,1,0,0,0,1,0,0
785,36,4,135438.4,0,0,190627.01,0,1,1,0,0,0,1,0,0
752,48,5,116060.08,1,0,156618.38,1,0,1,0,0,0,0,1,0
706,29,5,112564.62,1,0,42334.38,0,1,1,0,0,0,1,0,0
583,27,1,125406.58,1,1,110784.42,0,1,1,0,0,0,1,0,0
660,39,5,135134.99,1,0,173683,0,1,1,0,0,0,0,0,1
819,39,9,133102.92,1,0,27046.46,0,1,1,0,0,0,1,0,0
673,34,8,42157.08,1,0,20598.59,0,1,1,0,0,0,1,0,0
752,30,3,0,1,1,104991.28,0,1,0,1,0,0,1,0,0
578,38,7,82259.29,1,0,8996.97,1,0,1,0,0,0,1,0,0
438,36,4,0,1,0,64420.5,0,1,0,1,0,0,1,0,0
652,38,6,0,1,1,145700.22,1,0,0,1,0,0,1,0,0
629,49,4,0,1,1,196335.48,0,1,0,1,0,0,1,0,0
720,52,7,0,1,1,14781.12,1,0,1,0,0,0,1,0,0
668,42,3,150461.07,1,0,108139.23,1,0,1,0,0,0,1,0,0
459,48,4,133994.52,1,1,19287.06,1,0,1,0,0,0,0,0,1
729,31,8,164870.81,1,1,9567.39,1,0,0,1,0,0,0,1,0
498,25,8,121702.73,1,1,132210.49,1,0,1,0,0,0,0,0,1
549,25,6,193858.2,0,1,21600.11,1,0,1,0,0,0,0,1,0
601,54,1,131039.97,1,1,199661.5,0,1,0,1,0,0,0,0,1
544,64,9,113829.45,1,1,124341.49,1,0,1,0,0,0,1,0,0
751,30,6,0,1,0,15766.1,0,1,0,1,0,0,1,0,0
632,41,3,81877.38,1,1,33642.21,0,1,1,0,0,0,0,0,1
694,57,8,116326.07,1,1,117704.65,1,0,1,0,0,0,0,1,0
678,31,2,0,1,1,58803.28,1,0,0,1,0,0,1,0,0
695,46,4,0,1,1,137537.22,1,0,0,1,0,0,1,0,0
661,41,1,0,0,1,131300.68,0,1,0,1,0,0,1,0,0
661,33,9,0,1,1,84174.81,1,0,0,1,0,0,1,0,0
559,31,3,127070.73,0,1,160941.78,0,1,1,0,0,0,1,0,0
503,29,3,0,1,1,143954.99,1,0,0,1,0,0,1,0,0
695,46,3,122549.64,1,1,56297.85,1,0,1,0,0,0,0,1,0
640,42,5,176099.13,1,1,8404.73,0,1,1,0,0,0,1,0,0
624,48,3,122388.38,0,0,30020.09,0,1,0,1,0,0,0,0,1
667,42,9,0,0,1,58137.42,1,0,0,1,0,0,1,0,0
642,26,0,0,0,0,47472.68,1,0,1,0,0,0,1,0,0
640,32,6,118879.35,1,1,19131.71,0,1,0,1,0,0,0,1,0
529,35,5,0,1,1,187288.5,1,0,0,1,0,0,0,1,0
563,39,5,0,1,1,17603.81,0,1,0,1,0,0,1,0,0
593,38,4,88736.44,1,0,67020.03,0,1,0,1,0,0,0,1,0
739,45,7,102703.62,0,1,147802.94,1,0,1,0,0,0,0,0,1
788,70,1,0,1,1,41610.62,0,1,0,1,0,0,0,1,0
684,38,3,0,1,0,44255.65,0,1,0,1,0,0,0,1,0
482,55,5,97318.25,0,1,78416.14,1,0,1,0,0,0,1,0,0
591,58,5,128468.69,0,1,137254.55,1,0,1,0,0,0,0,1,0
651,41,4,133432.59,0,1,151303.48,0,1,1,0,0,0,0,0,1
749,40,8,141782.57,0,0,86333.63,0,1,0,1,0,0,0,0,1
583,24,9,135125.28,0,0,89801.9,1,0,1,0,0,0,1,0,0
661,42,2,178820.91,0,0,29358.57,1,0,1,0,0,0,0,1,0
715,31,2,112212.14,1,1,181600.72,0,1,0,1,0,0,1,0,0
769,45,5,126674.81,1,0,124118.71,0,1,1,0,0,0,0,0,1
625,51,7,136294.97,1,0,38867.46,0,1,1,0,0,0,1,0,0
641,36,5,66392.64,1,0,31106.67,0,1,1,0,0,0,1,0,0
716,27,1,122552.34,1,0,67611.36,1,0,0,1,0,0,0,0,1
767,43,1,76408.85,1,0,77837.63,1,0,0,1,0,0,1,0,0
745,36,8,145071.24,0,0,6078.46,1,0,1,0,0,0,0,0,1
589,34,6,0,1,1,177896.92,1,0,0,1,0,0,1,0,0
796,45,2,109730.22,1,1,123882.73,0,1,1,0,0,0,1,0,0
664,57,6,0,1,1,15304.08,1,0,0,1,0,0,1,0,0
445,62,1,64119.38,1,1,76569.64,1,0,1,0,0,0,0,1,0
543,57,1,106138.33,1,1,120657.32,0,1,0,1,0,0,0,0,1
746,36,2,0,1,1,16436.56,1,0,0,1,0,0,0,1,0
742,33,0,181656.51,1,1,107667.91,1,0,1,0,0,0,0,0,1
750,32,5,0,1,0,95611.47,0,1,0,1,0,0,1,0,0
669,30,7,95128.86,0,0,19799.26,1,0,1,0,0,0,1,0,0
594,49,2,126615.94,0,1,123214.74,0,1,0,1,0,0,0,1,0
574,36,1,0,0,1,71709.12,1,0,0,1,0,0,0,1,0
659,36,2,76190.48,1,1,149066.14,1,0,0,1,0,0,0,0,1
750,40,5,168286.81,1,0,20451.99,1,0,0,0,1,0,0,0,1
626,35,4,88109.81,1,1,32825.5,1,0,1,0,0,0,0,0,1
620,42,4,0,1,0,6232.31,1,0,0,1,0,0,1,0,0
580,35,8,0,0,1,10357.03,0,1,0,1,0,0,1,0,0
686,34,3,123971.51,1,0,147794.63,0,1,0,1,0,0,1,0,0
540,48,0,148116.48,0,0,116973.48,1,0,1,0,0,0,1,0,0
634,35,6,116269.01,1,0,129964.94,1,0,1,0,0,0,0,0,1
632,38,1,120599.21,1,0,92816.86,1,0,1,0,0,0,0,1,0
501,41,3,144260.5,1,0,172114.67,0,1,1,0,0,0,1,0,0
650,25,3,86605.5,1,0,16649.31,0,1,0,0,1,0,0,1,0
786,34,9,0,1,0,144517.19,1,0,0,1,0,0,1,0,0
554,37,4,58629.97,0,0,182038.6,0,1,1,0,0,0,0,0,1
701,42,5,0,0,0,24210.56,0,1,0,1,0,0,0,1,0
474,45,10,0,0,0,172175.9,1,0,0,1,0,0,1,0,0
621,43,5,0,1,1,47578.45,0,1,1,0,0,0,1,0,0
672,56,2,209767.31,1,1,150694.42,0,1,0,1,0,0,0,1,0
459,42,6,129634.25,1,1,177683.02,0,1,0,1,0,0,0,1,0
669,23,1,0,0,0,66088.83,1,0,0,1,0,0,1,0,0
776,38,2,169824.46,1,0,169291.7,0,1,1,0,0,0,1,0,0
694,36,3,97530.25,1,1,117140.41,1,0,1,0,0,0,1,0,0
787,42,10,145988.65,1,1,79510.37,0,1,0,1,0,0,1,0,0
580,37,9,0,0,1,77108.66,1,0,0,1,0,0,1,0,0
711,25,7,0,1,1,9679.28,0,1,0,0,1,0,1,0,0
673,40,5,137494.28,1,0,81753.92,0,1,1,0,0,0,1,0,0
499,57,1,0,0,0,131372.38,0,1,1,0,0,0,1,0,0
591,24,6,147360,1,1,25310.82,1,0,1,0,0,0,1,0,0
769,25,10,0,0,0,187925.75,0,1,0,1,0,0,1,0,0
657,31,3,125167.02,0,0,98820.39,1,0,1,0,0,0,0,1,0
738,43,9,121152.05,1,0,64166.7,1,0,0,1,0,0,0,0,1
545,60,7,128981.07,0,1,176924.21,0,1,1,0,0,0,0,0,1
497,47,6,0,1,1,90055.08,1,0,1,0,0,0,1,0,0
816,67,6,151858.98,1,1,72814.31,1,0,1,0,0,0,0,1,0
525,36,2,114628.4,0,1,168290.06,1,0,1,0,0,0,1,0,0
725,46,6,0,1,0,161767.38,1,0,0,1,0,0,1,0,0
692,28,8,95059.02,1,0,44420.18,0,1,0,1,0,0,1,0,0
618,24,7,128736.39,0,1,37147.61,0,1,1,0,0,0,1,0,0
546,24,8,156325.38,1,1,125381.02,1,0,1,0,0,0,1,0,0
635,29,7,105405.97,1,1,149853.89,1,0,1,0,0,0,1,0,0
611,49,2,88915.37,0,0,161435.02,0,1,0,0,1,0,1,0,0
650,60,8,0,1,1,102925.76,1,0,0,1,0,0,1,0,0
606,40,5,0,1,1,70899.27,1,0,0,1,0,0,1,0,0
844,18,2,160980.03,0,0,145936.28,1,0,1,0,0,0,1,0,0
450,46,5,177619.71,1,0,54227.06,0,1,1,0,0,0,0,1,0
727,38,2,62276.99,1,1,59280.79,1,0,1,0,0,0,0,1,0
460,46,4,127559.97,1,1,126952.5,1,0,0,1,0,0,0,0,1
